2024-12-09 15:35:30,341 INFO  Logger.cs: 70 - 
2024-12-09 17:10:55,720 INFO  ExportHelperExtension.cs: 1136 - Found 28 in PHS_1_7X20_5_DC10-3
2024-12-09 17:10:55,721 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in PHS_1_7X20_5_DC10-3
2024-12-09 17:10:55,721 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from DC15_A01_HORN_IDLE2_DUMMY-1
2024-12-09 17:10:55,721 INFO  ExportHelperExtension.cs: 1136 - Found 27 in DC15_A01_HORN_IDLE2_DUMMY-1
2024-12-09 17:10:55,721 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in DC15_A01_HORN_IDLE2_DUMMY-1
2024-12-09 17:10:55,721 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BTS2_M2_6X8-2
2024-12-09 17:10:55,722 INFO  ExportHelperExtension.cs: 1136 - Found 28 in BTS2_M2_6X8-2
2024-12-09 17:10:55,722 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BTS2_M2_6X8-2
2024-12-09 17:10:55,722 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BTS2_M2_6X8-1
2024-12-09 17:10:55,722 INFO  ExportHelperExtension.cs: 1136 - Found 28 in BTS2_M2_6X8-1
2024-12-09 17:10:55,722 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BTS2_M2_6X8-1
2024-12-09 17:10:55,723 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from fpx330-s102-1
2024-12-09 17:10:55,723 INFO  ExportHelperExtension.cs: 1136 - Found 42 in fpx330-s102-1
2024-12-09 17:10:55,723 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in fpx330-s102-1
2024-12-09 17:10:55,723 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from finger_tip_tactile1-1
2024-12-09 17:10:55,724 INFO  ExportHelperExtension.cs: 1136 - Found 38 in finger_tip_tactile1-1
2024-12-09 17:10:55,724 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in finger_tip_tactile1-1
2024-12-09 17:10:55,930 INFO  SwAddin.cs: 339 - Loading config tree
2024-12-09 17:10:55,933 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-12-09 17:10:55,939 INFO  SwAddin.cs: 344 - Showing property manager
2024-12-09 17:11:33,775 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-12-09 17:12:22,531 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-12-09 17:12:25,229 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-12-09 17:12:30,775 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-12-09 17:12:44,725 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-12-09 17:12:47,479 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-12-09 17:12:59,465 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-12-09 17:13:03,991 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2024-12-09 17:13:04,140 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-12-09 17:13:18,445 INFO  SwAddin.cs: 294 - Assembly export called for file thumb.SLDASM
2024-12-09 17:13:18,446 INFO  SwAddin.cs: 299 - Save is required
2024-12-09 17:13:18,446 INFO  SwAddin.cs: 313 - Saving assembly
2024-12-09 17:13:19,276 INFO  SwAddin.cs: 316 - Opening property manager
2024-12-09 17:13:19,277 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from thumb.SLDASM
2024-12-09 17:13:19,279 INFO  ExportHelperExtension.cs: 1136 - Found 51 in thumb.SLDASM
2024-12-09 17:13:19,280 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in thumb.SLDASM
2024-12-09 17:13:19,280 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-12-09 17:13:19,281 INFO  ExportHelperExtension.cs: 1160 - 18 components to check
2024-12-09 17:13:19,282 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from DC15_A01_CASE_M_DUMMY-1
2024-12-09 17:13:19,283 INFO  ExportHelperExtension.cs: 1136 - Found 27 in DC15_A01_CASE_M_DUMMY-1
2024-12-09 17:13:19,283 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in DC15_A01_CASE_M_DUMMY-1
2024-12-09 17:13:19,284 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from DC15_A01_CASE_F_DUMMY-1
2024-12-09 17:13:19,286 INFO  ExportHelperExtension.cs: 1136 - Found 27 in DC15_A01_CASE_F_DUMMY-1
2024-12-09 17:13:19,287 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in DC15_A01_CASE_F_DUMMY-1
2024-12-09 17:13:19,288 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from DC15_A01_CASE_B_DUMMY-1
2024-12-09 17:13:19,288 INFO  ExportHelperExtension.cs: 1136 - Found 27 in DC15_A01_CASE_B_DUMMY-1
2024-12-09 17:13:19,288 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in DC15_A01_CASE_B_DUMMY-1
2024-12-09 17:13:19,290 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from DC15_A01_HORN_DUMMY-1
2024-12-09 17:13:19,291 INFO  ExportHelperExtension.cs: 1136 - Found 27 in DC15_A01_HORN_DUMMY-1
2024-12-09 17:13:19,292 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in DC15_A01_HORN_DUMMY-1
2024-12-09 17:13:19,292 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PHS_1_7X20_5_DC10-1
2024-12-09 17:13:19,293 INFO  ExportHelperExtension.cs: 1136 - Found 28 in PHS_1_7X20_5_DC10-1
2024-12-09 17:13:19,294 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in PHS_1_7X20_5_DC10-1
2024-12-09 17:13:19,295 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from DC15_A01_LED_CAP2_DUMMY-1
2024-12-09 17:13:19,296 INFO  ExportHelperExtension.cs: 1136 - Found 27 in DC15_A01_LED_CAP2_DUMMY-1
2024-12-09 17:13:19,296 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in DC15_A01_LED_CAP2_DUMMY-1
2024-12-09 17:13:19,296 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 9DTact-1
2024-12-09 17:13:19,297 INFO  ExportHelperExtension.cs: 1136 - Found 5 in 9DTact-1
2024-12-09 17:13:19,298 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 9DTact-1
2024-12-09 17:13:19,298 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from B3B-EH-1
2024-12-09 17:13:19,299 INFO  ExportHelperExtension.cs: 1136 - Found 27 in B3B-EH-1
2024-12-09 17:13:19,300 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in B3B-EH-1
2024-12-09 17:13:19,300 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PHS_1_7X20_5_DC10-4
2024-12-09 17:13:19,300 INFO  ExportHelperExtension.cs: 1136 - Found 28 in PHS_1_7X20_5_DC10-4
2024-12-09 17:13:19,301 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in PHS_1_7X20_5_DC10-4
2024-12-09 17:13:19,302 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from DC15_A01_IDLE_CAP_DUMMY-1
2024-12-09 17:13:19,303 INFO  ExportHelperExtension.cs: 1136 - Found 27 in DC15_A01_IDLE_CAP_DUMMY-1
2024-12-09 17:13:19,304 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in DC15_A01_IDLE_CAP_DUMMY-1
2024-12-09 17:13:19,304 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PHS_1_7X20_5_DC10-2
2024-12-09 17:13:19,305 INFO  ExportHelperExtension.cs: 1136 - Found 28 in PHS_1_7X20_5_DC10-2
2024-12-09 17:13:19,305 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in PHS_1_7X20_5_DC10-2
2024-12-09 17:13:19,306 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from B3B-EH-2
2024-12-09 17:13:19,307 INFO  ExportHelperExtension.cs: 1136 - Found 27 in B3B-EH-2
2024-12-09 17:13:19,307 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in B3B-EH-2
2024-12-09 17:13:19,308 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PHS_1_7X20_5_DC10-3
2024-12-09 17:13:19,309 INFO  ExportHelperExtension.cs: 1136 - Found 28 in PHS_1_7X20_5_DC10-3
2024-12-09 17:13:19,310 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in PHS_1_7X20_5_DC10-3
2024-12-09 17:13:19,311 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from DC15_A01_HORN_IDLE2_DUMMY-1
2024-12-09 17:13:19,312 INFO  ExportHelperExtension.cs: 1136 - Found 27 in DC15_A01_HORN_IDLE2_DUMMY-1
2024-12-09 17:13:19,313 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in DC15_A01_HORN_IDLE2_DUMMY-1
2024-12-09 17:13:19,314 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BTS2_M2_6X8-2
2024-12-09 17:13:19,315 INFO  ExportHelperExtension.cs: 1136 - Found 28 in BTS2_M2_6X8-2
2024-12-09 17:13:19,316 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in BTS2_M2_6X8-2
2024-12-09 17:13:19,317 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BTS2_M2_6X8-1
2024-12-09 17:13:19,317 INFO  ExportHelperExtension.cs: 1136 - Found 28 in BTS2_M2_6X8-1
2024-12-09 17:13:19,318 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in BTS2_M2_6X8-1
2024-12-09 17:13:19,318 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from fpx330-s102-1
2024-12-09 17:13:19,319 INFO  ExportHelperExtension.cs: 1136 - Found 42 in fpx330-s102-1
2024-12-09 17:13:19,320 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in fpx330-s102-1
2024-12-09 17:13:19,321 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from finger_tip_tactile1-1
2024-12-09 17:13:19,322 INFO  ExportHelperExtension.cs: 1136 - Found 38 in finger_tip_tactile1-1
2024-12-09 17:13:19,323 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in finger_tip_tactile1-1
2024-12-09 17:13:19,323 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from thumb.SLDASM
2024-12-09 17:13:19,324 INFO  ExportHelperExtension.cs: 1136 - Found 51 in thumb.SLDASM
2024-12-09 17:13:19,325 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in thumb.SLDASM
2024-12-09 17:13:19,325 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-12-09 17:13:19,326 INFO  ExportHelperExtension.cs: 1160 - 18 components to check
2024-12-09 17:13:19,326 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from DC15_A01_CASE_M_DUMMY-1
2024-12-09 17:13:19,327 INFO  ExportHelperExtension.cs: 1136 - Found 27 in DC15_A01_CASE_M_DUMMY-1
2024-12-09 17:13:19,327 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in DC15_A01_CASE_M_DUMMY-1
2024-12-09 17:13:19,328 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from DC15_A01_CASE_F_DUMMY-1
2024-12-09 17:13:19,328 INFO  ExportHelperExtension.cs: 1136 - Found 27 in DC15_A01_CASE_F_DUMMY-1
2024-12-09 17:13:19,329 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in DC15_A01_CASE_F_DUMMY-1
